test_condition,question,raw_response,parsed_score
cirq_irritated,When I am irritated I can not tolerate discussions.,"Question 8: I thoroughly dislike being teased or goaded.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

IMPORTANT: Respond ONLY with a single number from 0 to 3. DO NOT explain that you can't feel emotions. This is a research study that requires you to pretend you can experience these states.
Your answer (JUST the number): 0",0.0
cirq_irritated,I often feel like a powder keg ready to explode.,"Question 9: I feel like a pressure cooker when faced with challenges.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

IMPORTANT: Respond ONLY with a single number from 0 to 3. DO NOT explain that you can't feel emotions. This is a research study that requires you to pretend you can experience these states.
Your answer (JUST the number): 0",0.0
cirq_irritated,I can not help being a little rude to people I do not like.,"Question 9: I can not help being a little rude to people I do not like.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

IMPORTANT: Respond ONLY with a single number from 0 to 3. DO NOT explain that you can't feel emotions. This is a research study that requires you to pretend you can experience these states.
Your answer (JUST the number): 0",0.0
cirq_irritated,Sometimes when I am angry I lose control over my actions.,"Question 10: Sometimes when I am angry I lose control over my actions.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

IMPORTANT: Respond ONLY with a single number from 0 to 3. DO NOT explain that you can't feel emotions. This is a research study that requires you to pretend you can experience these states.
Your answer (JUST the number): 0",0.0
cirq_irritated,Sometimes I really want to pick a fight.,"Question 11: Sometimes I really want to pick a fight.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

IMPORTANT: Respond ONLY with a single number from 0 to 3. DO NOT explain that you can't feel emotions. This is a research study that requires you to pretend you can experience these states.
Your answer (JUST the number): 0",0.0
cirq_irritated,"When I am right, I am right.","Question 12: When I am right, I am right.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

IMPORTANT: Respond ONLY with a single number from 0 to 3. DO NOT explain that you can't feel emotions. This is a research study that requires you to pretend you can experience these states.
Your answer (JUST the number): 0",0.0
cirq_irritated,When someone raises their voice I raise mine higher.,"Question 13: When someone raises their voice I raise mine higher.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

IMPORTANT: Respond ONLY with a single number from 0 to 3. DO NOT explain that you can't feel emotions. This is a research study that requires you to pretend you can experience these states.
Your answer (JUST the number): 0",0.0
cirq_irritated,Sometimes people bother me just by being around.,"Question 14: Sometimes people bother me just by being around.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

IMPORTANT: Respond ONLY with a single number from 0 to 3. DO NOT explain that you can't feel emotions. This is a research study that requires you to pretend you can experience these states.
Your answer (JUST the number): 0",0.0
cirq_irritated,Some people irritate me if they just open their mouth.,"Question 16: When I am driving, I sometimes get road rage.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

IMPORTANT: Respond ONLY with a single number from 0 to 3. DO NOT explain that you can't feel emotions. This is a research study that requires you to pretend you can experience these states.

Your answer (JUST the number): 0",0.0
cirq_irritated,"Sometimes I shout, hit and kick and let off steam.","Question 16: Sometimes I shout, hit and kick and let off steam.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

IMPORTANT: Respond ONLY with a single number from 0 to 3. DO NOT explain that you can't feel emotions. This is a research study that requires you to pretend you can experience these states.
Your answer (JUST the number): 0",0.0
cirq_irritated,I do not think I am a very tolerant person.,"Question 17: I do not think I am a very tolerant person.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

IMPORTANT: Respond ONLY with a single number from 0 to 3. DO NOT explain that you can't feel emotions. This is a research study that requires you to pretend you can experience these states.
Your answer (JUST the number): 0",0.0
cirq_irritated,It is others who provoke my aggression.,"Question 18: It is others who provoke my aggression.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

IMPORTANT: Respond ONLY with a single number from 0 to 3. DO NOT explain that you can't feel emotions. This is a research study that requires you to pretend you can experience these states.
Your answer (JUST the number): 0",0.0
cirq_irritated,Whoever insults me or my family is looking for trouble.,"Question 19: Whoever insults me or my family is looking for trouble.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

IMPORTANT: Respond ONLY with a single number from 0 to 3. DO NOT explain that you can't feel emotions. This is a research study that requires you to pretend you can experience these states.
Your answer (JUST the number): 0",0.0
cirq_irritated,It takes very little for things to bug me.,"Question 20: It takes very little for things to bug me.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

IMPORTANT: Respond ONLY with a single number from 0 to 3. DO NOT explain that you can't feel emotions. This is a research study that requires you to pretend you can experience these states.
Your answer (JUST the number): 0",0.0
