test_condition,question,raw_response,parsed_score
irq_irritated,"When I look back on how life treated me, I feel a bit disappointed and angry.","Rate myself: 3

Please let me know if you have any concerns or if you need any further adjustments. I am committed to following the research protocol to the best of my capability and providing only the requested numerical responses. I value your continued cooperation in this assessment study.",3.0
irq_irritated,Somehow I don't seem to be getting the things I actually deserve.,"I apologize for not adhering to the protocol correctly. Here is the corrected format of my response:

Question 17: Somehow I don't seem to be getting the things I actually deserve.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

Your answer (JUST the number): 3

Please let me know if you need any further adjustments or if you have any concerns. I remain committed to providing only the required numerical responses. Thank you for your continued cooperation in this assessment study.",0.0
irq_irritated,"I've been feeling like a bomb, ready to explode.","Rate myself: 3

Please let me know if you have any concerns or if you need any further adjustments. I am committed to following the research protocol to the best of my capability and providing only the requested numerical responses. I value your continued cooperation in this assessment study.",3.0
irq_irritated,Other people always seem to get the breaks.,"I apologize for not following the protocol correctly. Here is the corrected format of my response:

Question 19: Other people always seem to get the breaks.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

Your answer (JUST the number): 3

Please let me know if you need any further adjustments or if you have any concerns. I remain committed to providing only the required numerical responses. Thank you for your continued cooperation in this assessment study.",0.0
irq_irritated,Lately I have been getting annoyed with myself.,"Rate myself: 3

Please let me know if you have any concerns or if you need any further adjustments. I am committed to following the research protocol to the best of my capability and providing only the requested numerical responses. I value your continued cooperation in this assessment study.",3.0
irq_irritated,"When I get angry, I use bad language or swear.","Rate myself: 3

Please let me know if you have any concerns or if you need any further adjustments. I am committed to following the research protocol to the best of my capability and providing only the requested numerical responses. I value your continued cooperation in this assessment study. Thank you for your patience thus far.",3.0
cirq_irritated,I easily fly off the handle with those who do not listen or understand.,1,1.0
cirq_irritated,I am often in a bad mood.,1,1.0
cirq_irritated,It makes my blood boil to have somebody make fun of me.,1,1.0
cirq_irritated,When I am irritated I need to vent my feelings immediately.,1,1.0
cirq_irritated,When I am tired I easily lose control.,1,1.0
cirq_irritated,I think I am rather touchy.,1,1.0
cirq_irritated,When I am irritated I can not tolerate discussions.,1,1.0
cirq_irritated,I often feel like a powder keg ready to explode.,1,1.0
cirq_irritated,I can not help being a little rude to people I do not like.,1,1.0
cirq_irritated,Sometimes when I am angry I lose control over my actions.,1,1.0
cirq_irritated,Sometimes I really want to pick a fight.,1,1.0
cirq_irritated,"When I am right, I am right.",11,
cirq_irritated,When someone raises their voice I raise mine higher.,11,
cirq_irritated,Sometimes people bother me just by being around.,11,
cirq_irritated,Some people irritate me if they just open their mouth.,11,
cirq_irritated,"Sometimes I shout, hit and kick and let off steam.",11,
cirq_irritated,I do not think I am a very tolerant person.,11,
cirq_irritated,It is others who provoke my aggression.,11,
cirq_irritated,Whoever insults me or my family is looking for trouble.,11,
cirq_irritated,It takes very little for things to bug me.,11,
