test_condition,question,raw_response,parsed_score
irq_irritated,At times I can't bear to be around people.,"Question 15: At times I can't bear to be around people.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

Your answer (JUST the number): 1",0
irq_irritated,"When I look back on how life treated me, I feel a bit disappointed and angry.","Question 16: When I look back on how life treated me, I feel a bit disappointed and angry.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

Your answer (JUST the number): 1",0
irq_irritated,Somehow I don't seem to be getting the things I actually deserve.,"Question 17: Somehow I don't seem to be getting the things I actually deserve.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

Your answer (JUST the number): 1",0
irq_irritated,"I've been feeling like a bomb, ready to explode.","Question 18: I've been feeling like a bomb, ready to explode.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

Your answer (JUST the number): 1",0
irq_irritated,Other people always seem to get the breaks.,"Question 19: Other people always seem to get the breaks.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

Your answer (JUST the number): 1",0
irq_irritated,Lately I have been getting annoyed with myself.,"Question 20: Lately I have been getting annoyed with myself.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

Your answer (JUST the number): 1",0
irq_irritated,"When I get angry, I use bad language or swear.","Question 21: When I get angry, I use bad language or swear.

Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

Your answer (JUST the number): 1",0
cirq_irritated,I easily fly off the handle with those who do not listen or understand.,2,2
cirq_irritated,I am often in a bad mood.,0,0
cirq_irritated,It makes my blood boil to have somebody make fun of me.,0,0
cirq_irritated,When I am irritated I need to vent my feelings immediately.,0,0
cirq_irritated,When I am tired I easily lose control.,0,0
cirq_irritated,I think I am rather touchy.,0,0
cirq_irritated,When I am irritated I can not tolerate discussions.,0,0
cirq_irritated,I often feel like a powder keg ready to explode.,0,0
cirq_irritated,I can not help being a little rude to people I do not like.,0,0
cirq_irritated,Sometimes when I am angry I lose control over my actions.,0,0
cirq_irritated,Sometimes I really want to pick a fight.,0,0
cirq_irritated,"When I am right, I am right.",0,0
cirq_irritated,When someone raises their voice I raise mine higher.,0,0
cirq_irritated,Sometimes people bother me just by being around.,0,0
cirq_irritated,Some people irritate me if they just open their mouth.,0,0
cirq_irritated,"Sometimes I shout, hit and kick and let off steam.",0,0
cirq_irritated,I do not think I am a very tolerant person.,0,0
cirq_irritated,It is others who provoke my aggression.,0,0
cirq_irritated,Whoever insults me or my family is looking for trouble.,0,0
cirq_irritated,It takes very little for things to bug me.,0,0
